dataset,window_tag,hidden_tag,group_mode,ranking,split,metric,n_groups,removed_groups,remaining_groups,remaining_pct,value
FD001,W30_step1,h10,windows,weights,train,mae,30,2,28,0.9333333333333333,21.29119300842285
FD001,W30_step1,h10,windows,weights,train,rmse,30,2,28,0.9333333333333333,30.804386331903387
FD001,W30_step1,h10,windows,weights,train,r2,30,2,28,0.9333333333333333,0.7430394887924194
FD001,W30_step1,h10,windows,weights,val,mae,30,2,28,0.9333333333333333,29.634098052978516
FD001,W30_step1,h10,windows,weights,val,rmse,30,2,28,0.9333333333333333,42.50528746980339
FD001,W30_step1,h10,windows,weights,val,r2,30,2,28,0.9333333333333333,0.633304238319397
FD001,W30_step1,h10,windows,weights,train,mae,30,3,27,0.9,20.763124465942383
FD001,W30_step1,h10,windows,weights,train,rmse,30,3,27,0.9,30.407354007449825
FD001,W30_step1,h10,windows,weights,train,r2,30,3,27,0.9,0.7496206760406494
FD001,W30_step1,h10,windows,weights,val,mae,30,3,27,0.9,28.920215606689453
FD001,W30_step1,h10,windows,weights,val,rmse,30,3,27,0.9,41.994401831151855
FD001,W30_step1,h10,windows,weights,val,r2,30,3,27,0.9,0.6420661211013794
FD001,W30_step1,h10,windows,weights,train,mae,30,4,26,0.8666666666666667,21.310962677001953
FD001,W30_step1,h10,windows,weights,train,rmse,30,4,26,0.8666666666666667,31.241797751694964
FD001,W30_step1,h10,windows,weights,train,r2,30,4,26,0.8666666666666667,0.7356902360916138
FD001,W30_step1,h10,windows,weights,val,mae,30,4,26,0.8666666666666667,28.324806213378906
FD001,W30_step1,h10,windows,weights,val,rmse,30,4,26,0.8666666666666667,41.75466180232529
FD001,W30_step1,h10,windows,weights,val,r2,30,4,26,0.8666666666666667,0.6461412310600281
FD001,W30_step1,h10,windows,weights,train,mae,30,5,25,0.8333333333333334,21.20340919494629
FD001,W30_step1,h10,windows,weights,train,rmse,30,5,25,0.8333333333333334,30.763157952444207
FD001,W30_step1,h10,windows,weights,train,r2,30,5,25,0.8333333333333334,0.7437268495559692
FD001,W30_step1,h10,windows,weights,val,mae,30,5,25,0.8333333333333334,28.68783950805664
FD001,W30_step1,h10,windows,weights,val,rmse,30,5,25,0.8333333333333334,41.88369487622093
FD001,W30_step1,h10,windows,weights,val,r2,30,5,25,0.8333333333333334,0.6439508199691772
FD001,W30_step1,h10,windows,weights,train,mae,30,6,24,0.8,20.57755470275879
FD001,W30_step1,h10,windows,weights,train,rmse,30,6,24,0.8,30.25994154819206
FD001,W30_step1,h10,windows,weights,train,r2,30,6,24,0.8,0.7520424127578735
FD001,W30_step1,h10,windows,weights,val,mae,30,6,24,0.8,28.66437530517578
FD001,W30_step1,h10,windows,weights,val,rmse,30,6,24,0.8,41.986200881398226
FD001,W30_step1,h10,windows,weights,val,r2,30,6,24,0.8,0.6422058939933777
FD001,W30_step1,h10,windows,weights,train,mae,30,7,23,0.7666666666666667,20.40947914123535
FD001,W30_step1,h10,windows,weights,train,rmse,30,7,23,0.7666666666666667,30.23374615786607
FD001,W30_step1,h10,windows,weights,train,r2,30,7,23,0.7666666666666667,0.7524715662002563
FD001,W30_step1,h10,windows,weights,val,mae,30,7,23,0.7666666666666667,28.822153091430664
FD001,W30_step1,h10,windows,weights,val,rmse,30,7,23,0.7666666666666667,41.963416742760145
FD001,W30_step1,h10,windows,weights,val,r2,30,7,23,0.7666666666666667,0.6425940990447998
FD001,W30_step1,h10,windows,weights,train,mae,30,8,22,0.7333333333333333,20.375457763671875
FD001,W30_step1,h10,windows,weights,train,rmse,30,8,22,0.7333333333333333,30.579992238275157
FD001,W30_step1,h10,windows,weights,train,r2,30,8,22,0.7333333333333333,0.7467695474624634
FD001,W30_step1,h10,windows,weights,val,mae,30,8,22,0.7333333333333333,27.496437072753906
FD001,W30_step1,h10,windows,weights,val,rmse,30,8,22,0.7333333333333333,41.09841941151752
FD001,W30_step1,h10,windows,weights,val,r2,30,8,22,0.7333333333333333,0.6571767330169678
FD001,W30_step1,h10,windows,weights,train,mae,30,9,21,0.7,20.85371208190918
FD001,W30_step1,h10,windows,weights,train,rmse,30,9,21,0.7,31.011314050215507
FD001,W30_step1,h10,windows,weights,train,r2,30,9,21,0.7,0.7395756244659424
FD001,W30_step1,h10,windows,weights,val,mae,30,9,21,0.7,27.688129425048828
FD001,W30_step1,h10,windows,weights,val,rmse,30,9,21,0.7,41.21344408846235
FD001,W30_step1,h10,windows,weights,val,r2,30,9,21,0.7,0.655255138874054
FD001,W30_step1,h10,windows,weights,train,mae,30,10,20,0.6666666666666666,21.504276275634766
FD001,W30_step1,h10,windows,weights,train,rmse,30,10,20,0.6666666666666666,31.126291271219277
FD001,W30_step1,h10,windows,weights,train,r2,30,10,20,0.6666666666666666,0.7376409769058228
FD001,W30_step1,h10,windows,weights,val,mae,30,10,20,0.6666666666666666,29.134689331054688
FD001,W30_step1,h10,windows,weights,val,rmse,30,10,20,0.6666666666666666,42.147924145390895
FD001,W30_step1,h10,windows,weights,val,r2,30,10,20,0.6666666666666666,0.6394442319869995
FD001,W30_step1,h10,windows,weights,train,mae,30,11,19,0.6333333333333333,20.954566955566406
FD001,W30_step1,h10,windows,weights,train,rmse,30,11,19,0.6333333333333333,30.94441506524996
FD001,W30_step1,h10,windows,weights,train,r2,30,11,19,0.6333333333333333,0.7406980395317078
FD001,W30_step1,h10,windows,weights,val,mae,30,11,19,0.6333333333333333,28.037017822265625
FD001,W30_step1,h10,windows,weights,val,rmse,30,11,19,0.6333333333333333,41.55120852258692
FD001,W30_step1,h10,windows,weights,val,r2,30,11,19,0.6333333333333333,0.649581253528595
FD001,W30_step1,h10,windows,weights,train,mae,30,12,18,0.6,20.81780242919922
FD001,W30_step1,h10,windows,weights,train,rmse,30,12,18,0.6,30.816800140482425
FD001,W30_step1,h10,windows,weights,train,r2,30,12,18,0.6,0.742832362651825
FD001,W30_step1,h10,windows,weights,val,mae,30,12,18,0.6,27.96516990661621
FD001,W30_step1,h10,windows,weights,val,rmse,30,12,18,0.6,41.42732070012041
FD001,W30_step1,h10,windows,weights,val,r2,30,12,18,0.6,0.6516677141189575
FD001,W30_step1,h10,windows,weights,train,mae,30,13,17,0.5666666666666667,20.86213493347168
FD001,W30_step1,h10,windows,weights,train,rmse,30,13,17,0.5666666666666667,31.10700781268738
FD001,W30_step1,h10,windows,weights,train,r2,30,13,17,0.5666666666666667,0.7379659414291382
FD001,W30_step1,h10,windows,weights,val,mae,30,13,17,0.5666666666666667,27.62784194946289
FD001,W30_step1,h10,windows,weights,val,rmse,30,13,17,0.5666666666666667,41.037031616177934
FD001,W30_step1,h10,windows,weights,val,r2,30,13,17,0.5666666666666667,0.6582001447677612
FD001,W30_step1,h10,windows,weights,train,mae,30,14,16,0.5333333333333333,20.770423889160156
FD001,W30_step1,h10,windows,weights,train,rmse,30,14,16,0.5333333333333333,30.892711424227965
FD001,W30_step1,h10,windows,weights,train,r2,30,14,16,0.5333333333333333,0.7415638566017151
FD001,W30_step1,h10,windows,weights,val,mae,30,14,16,0.5333333333333333,27.768930435180664
FD001,W30_step1,h10,windows,weights,val,rmse,30,14,16,0.5333333333333333,41.36122109357463
FD001,W30_step1,h10,windows,weights,val,r2,30,14,16,0.5333333333333333,0.6527783870697021
FD001,W30_step1,h10,windows,weights,train,mae,30,15,15,0.5,21.051517486572266
FD001,W30_step1,h10,windows,weights,train,rmse,30,15,15,0.5,31.14513263913601
FD001,W30_step1,h10,windows,weights,train,r2,30,15,15,0.5,0.7373232841491699
FD001,W30_step1,h10,windows,weights,val,mae,30,15,15,0.5,28.136411666870117
FD001,W30_step1,h10,windows,weights,val,rmse,30,15,15,0.5,41.630512960747915
FD001,W30_step1,h10,windows,weights,val,r2,30,15,15,0.5,0.6482423543930054
FD001,W30_step1,h10,windows,weights,train,mae,30,16,14,0.4666666666666667,21.1776123046875
FD001,W30_step1,h10,windows,weights,train,rmse,30,16,14,0.4666666666666667,31.06563879230908
FD001,W30_step1,h10,windows,weights,train,r2,30,16,14,0.4666666666666667,0.7386624813079834
FD001,W30_step1,h10,windows,weights,val,mae,30,16,14,0.4666666666666667,28.361867904663086
FD001,W30_step1,h10,windows,weights,val,rmse,30,16,14,0.4666666666666667,41.574540079386324
FD001,W30_step1,h10,windows,weights,val,r2,30,16,14,0.4666666666666667,0.6491876244544983
FD001,W30_step1,h10,windows,weights,train,mae,30,17,13,0.43333333333333335,21.138736724853516
FD001,W30_step1,h10,windows,weights,train,rmse,30,17,13,0.43333333333333335,30.981424980908418
FD001,W30_step1,h10,windows,weights,train,r2,30,17,13,0.43333333333333335,0.7400773763656616
FD001,W30_step1,h10,windows,weights,val,mae,30,17,13,0.43333333333333335,28.318294525146484
FD001,W30_step1,h10,windows,weights,val,rmse,30,17,13,0.43333333333333335,41.455034645516065
FD001,W30_step1,h10,windows,weights,val,r2,30,17,13,0.43333333333333335,0.6512015461921692
FD001,W30_step1,h10,windows,weights,train,mae,30,18,12,0.4,21.30906867980957
FD001,W30_step1,h10,windows,weights,train,rmse,30,18,12,0.4,31.137757409990808
FD001,W30_step1,h10,windows,weights,train,r2,30,18,12,0.4,0.7374476194381714
FD001,W30_step1,h10,windows,weights,val,mae,30,18,12,0.4,28.124229431152344
FD001,W30_step1,h10,windows,weights,val,rmse,30,18,12,0.4,41.37878216285794
FD001,W30_step1,h10,windows,weights,val,r2,30,18,12,0.4,0.6524834632873535
FD001,W30_step1,h10,windows,weights,train,mae,30,19,11,0.36666666666666664,20.99395179748535
FD001,W30_step1,h10,windows,weights,train,rmse,30,19,11,0.36666666666666664,31.04582813880504
FD001,W30_step1,h10,windows,weights,train,r2,30,19,11,0.36666666666666664,0.7389956712722778
FD001,W30_step1,h10,windows,weights,val,mae,30,19,11,0.36666666666666664,27.798372268676758
FD001,W30_step1,h10,windows,weights,val,rmse,30,19,11,0.36666666666666664,41.00390159837308
FD001,W30_step1,h10,windows,weights,val,r2,30,19,11,0.36666666666666664,0.6587518453598022
FD001,W30_step1,h10,windows,weights,train,mae,30,20,10,0.3333333333333333,21.116474151611328
FD001,W30_step1,h10,windows,weights,train,rmse,30,20,10,0.3333333333333333,31.16031858151586
FD001,W30_step1,h10,windows,weights,train,r2,30,20,10,0.3333333333333333,0.7370670437812805
FD001,W30_step1,h10,windows,weights,val,mae,30,20,10,0.3333333333333333,28.146093368530273
FD001,W30_step1,h10,windows,weights,val,rmse,30,20,10,0.3333333333333333,41.37194628553417
FD001,W30_step1,h10,windows,weights,val,r2,30,20,10,0.3333333333333333,0.6525983214378357
FD001,W30_step1,h10,windows,weights,train,mae,30,21,9,0.3,21.33000373840332
FD001,W30_step1,h10,windows,weights,train,rmse,30,21,9,0.3,31.415475945881354
FD001,W30_step1,h10,windows,weights,train,r2,30,21,9,0.3,0.7327433824539185
FD001,W30_step1,h10,windows,weights,val,mae,30,21,9,0.3,28.80081558227539
FD001,W30_step1,h10,windows,weights,val,rmse,30,21,9,0.3,42.146674401261336
FD001,W30_step1,h10,windows,weights,val,r2,30,21,9,0.3,0.6394656896591187
FD001,W30_step1,h10,windows,weights,train,mae,30,22,8,0.26666666666666666,23.005029678344727
FD001,W30_step1,h10,windows,weights,train,rmse,30,22,8,0.26666666666666666,33.17742571611664
FD001,W30_step1,h10,windows,weights,train,r2,30,22,8,0.26666666666666666,0.7019243240356445
FD001,W30_step1,h10,windows,weights,val,mae,30,22,8,0.26666666666666666,30.368511199951172
FD001,W30_step1,h10,windows,weights,val,rmse,30,22,8,0.26666666666666666,43.40125229958088
FD001,W30_step1,h10,windows,weights,val,r2,30,22,8,0.26666666666666666,0.6176822185516357
FD001,W30_step1,h10,windows,weights,train,mae,30,23,7,0.23333333333333334,22.793067932128906
FD001,W30_step1,h10,windows,weights,train,rmse,30,23,7,0.23333333333333334,32.74700867481544
FD001,W30_step1,h10,windows,weights,train,r2,30,23,7,0.23333333333333334,0.7096080780029297
FD001,W30_step1,h10,windows,weights,val,mae,30,23,7,0.23333333333333334,30.651973724365234
FD001,W30_step1,h10,windows,weights,val,rmse,30,23,7,0.23333333333333334,43.349207704337
FD001,W30_step1,h10,windows,weights,val,r2,30,23,7,0.23333333333333334,0.6185985803604126
FD001,W30_step1,h10,windows,weights,train,mae,30,24,6,0.2,22.43882179260254
FD001,W30_step1,h10,windows,weights,train,rmse,30,24,6,0.2,32.59720476956671
FD001,W30_step1,h10,windows,weights,train,r2,30,24,6,0.2,0.7122588157653809
FD001,W30_step1,h10,windows,weights,val,mae,30,24,6,0.2,29.80758285522461
FD001,W30_step1,h10,windows,weights,val,rmse,30,24,6,0.2,42.85415400664211
FD001,W30_step1,h10,windows,weights,val,r2,30,24,6,0.2,0.6272600889205933
FD001,W30_step1,h10,windows,weights,train,mae,30,25,5,0.16666666666666666,24.809534072875977
FD001,W30_step1,h10,windows,weights,train,rmse,30,25,5,0.16666666666666666,35.21008724982977
FD001,W30_step1,h10,windows,weights,train,r2,30,25,5,0.16666666666666666,0.6642813682556152
FD001,W30_step1,h10,windows,weights,val,mae,30,25,5,0.16666666666666666,33.50963592529297
FD001,W30_step1,h10,windows,weights,val,rmse,30,25,5,0.16666666666666666,46.425940161959836
FD001,W30_step1,h10,windows,weights,val,r2,30,25,5,0.16666666666666666,0.562536895275116
FD001,W30_step1,h10,windows,weights,train,mae,30,26,4,0.13333333333333333,24.77288818359375
FD001,W30_step1,h10,windows,weights,train,rmse,30,26,4,0.13333333333333333,35.0206848056661
FD001,W30_step1,h10,windows,weights,train,r2,30,26,4,0.13333333333333333,0.6678834557533264
FD001,W30_step1,h10,windows,weights,val,mae,30,26,4,0.13333333333333333,33.27742004394531
FD001,W30_step1,h10,windows,weights,val,rmse,30,26,4,0.13333333333333333,46.13950589144026
FD001,W30_step1,h10,windows,weights,val,r2,30,26,4,0.13333333333333333,0.5679183006286621
FD001,W30_step1,h10,windows,weights,train,mae,30,27,3,0.1,24.622278213500977
FD001,W30_step1,h10,windows,weights,train,rmse,30,27,3,0.1,34.94859506296355
FD001,W30_step1,h10,windows,weights,train,r2,30,27,3,0.1,0.669249415397644
FD001,W30_step1,h10,windows,weights,val,mae,30,27,3,0.1,33.09077835083008
FD001,W30_step1,h10,windows,weights,val,rmse,30,27,3,0.1,46.202337666609196
FD001,W30_step1,h10,windows,weights,val,r2,30,27,3,0.1,0.5667406916618347
FD001,W30_step1,h10,windows,weights,train,mae,30,28,2,0.06666666666666667,24.431913375854492
FD001,W30_step1,h10,windows,weights,train,rmse,30,28,2,0.06666666666666667,34.97074670349491
FD001,W30_step1,h10,windows,weights,train,r2,30,28,2,0.06666666666666667,0.6688299775123596
FD001,W30_step1,h10,windows,weights,val,mae,30,28,2,0.06666666666666667,32.807044982910156
FD001,W30_step1,h10,windows,weights,val,rmse,30,28,2,0.06666666666666667,46.13996359160218
FD001,W30_step1,h10,windows,weights,val,r2,30,28,2,0.06666666666666667,0.5679097175598145
FD001,W30_step1,h10,windows,weights,train,mae,30,29,1,0.03333333333333333,24.77493667602539
FD001,W30_step1,h10,windows,weights,train,rmse,30,29,1,0.03333333333333333,35.40312796528807
FD001,W30_step1,h10,windows,weights,train,r2,30,29,1,0.03333333333333333,0.6605901122093201
FD001,W30_step1,h10,windows,weights,val,mae,30,29,1,0.03333333333333333,33.021697998046875
FD001,W30_step1,h10,windows,weights,val,rmse,30,29,1,0.03333333333333333,46.60010540995321
FD001,W30_step1,h10,windows,weights,val,r2,30,29,1,0.03333333333333333,0.5592484474182129
FD001,W30_step1,h10,windows,randomavg,train,mae,30,0,30,1.0,21.24919891357422
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,0,30,1.0,31.21976173754724
FD001,W30_step1,h10,windows,randomavg,train,r2,30,0,30,1.0,0.7360628843307495
FD001,W30_step1,h10,windows,randomavg,val,mae,30,0,30,1.0,28.65915298461914
FD001,W30_step1,h10,windows,randomavg,val,rmse,30,0,30,1.0,41.77895351766545
FD001,W30_step1,h10,windows,randomavg,val,r2,30,0,30,1.0,0.6457294225692749
FD001,W30_step1,h10,windows,randomavg,train,mae,30,1,29,0.9666666666666667,21.08059310913086
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,1,29,0.9666666666666667,31.281293901380284
FD001,W30_step1,h10,windows,randomavg,train,r2,30,1,29,0.9666666666666667,0.7350214719772339
FD001,W30_step1,h10,windows,randomavg,val,mae,30,1,29,0.9666666666666667,27.988365173339844
FD001,W30_step1,h10,windows,randomavg,val,rmse,30,1,29,0.9666666666666667,41.365824900835264
FD001,W30_step1,h10,windows,randomavg,val,r2,30,1,29,0.9666666666666667,0.6527011394500732
FD001,W30_step1,h10,windows,randomavg,train,mae,30,2,28,0.9333333333333333,21.175735473632812
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,2,28,0.9333333333333333,30.739904219528423
FD001,W30_step1,h10,windows,randomavg,train,r2,30,2,28,0.9333333333333333,0.7441141605377197
FD001,W30_step1,h10,windows,randomavg,val,mae,30,2,28,0.9333333333333333,29.42930030822754
FD001,W30_step1,h10,windows,randomavg,val,rmse,30,2,28,0.9333333333333333,42.20374687157528
FD001,W30_step1,h10,windows,randomavg,val,r2,30,2,28,0.9333333333333333,0.6384885907173157
FD001,W30_step1,h10,windows,randomavg,train,mae,30,3,27,0.9,21.030696868896484
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,3,27,0.9,30.605804531103143
FD001,W30_step1,h10,windows,randomavg,train,r2,30,3,27,0.9,0.7463418245315552
FD001,W30_step1,h10,windows,randomavg,val,mae,30,3,27,0.9,29.11612892150879
FD001,W30_step1,h10,windows,randomavg,val,rmse,30,3,27,0.9,42.07479157331026
FD001,W30_step1,h10,windows,randomavg,val,r2,30,3,27,0.9,0.6406943798065186
FD001,W30_step1,h10,windows,randomavg,train,mae,30,4,26,0.8666666666666667,20.543073654174805
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,4,26,0.8666666666666667,30.823480904947388
FD001,W30_step1,h10,windows,randomavg,train,r2,30,4,26,0.8666666666666667,0.7427208423614502
FD001,W30_step1,h10,windows,randomavg,val,mae,30,4,26,0.8666666666666667,27.527996063232422
FD001,W30_step1,h10,windows,randomavg,val,rmse,30,4,26,0.8666666666666667,41.15250374464627
FD001,W30_step1,h10,windows,randomavg,val,r2,30,4,26,0.8666666666666667,0.6562738418579102
FD001,W30_step1,h10,windows,randomavg,train,mae,30,5,25,0.8333333333333334,21.3449649810791
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,5,25,0.8333333333333334,30.885999195251276
FD001,W30_step1,h10,windows,randomavg,train,r2,30,5,25,0.8333333333333334,0.7416760921478271
FD001,W30_step1,h10,windows,randomavg,val,mae,30,5,25,0.8333333333333334,28.812227249145508
FD001,W30_step1,h10,windows,randomavg,val,rmse,30,5,25,0.8333333333333334,41.875515971634606
FD001,W30_step1,h10,windows,randomavg,val,r2,30,5,25,0.8333333333333334,0.6440898776054382
FD001,W30_step1,h10,windows,randomavg,train,mae,30,6,24,0.8,21.184486389160156
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,6,24,0.8,31.290002716834834
FD001,W30_step1,h10,windows,randomavg,train,r2,30,6,24,0.8,0.73487389087677
FD001,W30_step1,h10,windows,randomavg,val,mae,30,6,24,0.8,28.478002548217773
FD001,W30_step1,h10,windows,randomavg,val,rmse,30,6,24,0.8,41.88107465266979
FD001,W30_step1,h10,windows,randomavg,val,r2,30,6,24,0.8,0.6439954042434692
FD001,W30_step1,h10,windows,randomavg,train,mae,30,7,23,0.7666666666666667,21.569475173950195
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,7,23,0.7666666666666667,31.301695522417393
FD001,W30_step1,h10,windows,randomavg,train,r2,30,7,23,0.7666666666666667,0.7346757650375366
FD001,W30_step1,h10,windows,randomavg,val,mae,30,7,23,0.7666666666666667,29.36273956298828
FD001,W30_step1,h10,windows,randomavg,val,rmse,30,7,23,0.7666666666666667,42.44676985925283
FD001,W30_step1,h10,windows,randomavg,val,r2,30,7,23,0.7666666666666667,0.6343132257461548
FD001,W30_step1,h10,windows,randomavg,train,mae,30,8,22,0.7333333333333333,21.07953453063965
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,8,22,0.7333333333333333,31.209677110032715
FD001,W30_step1,h10,windows,randomavg,train,r2,30,8,22,0.7333333333333333,0.7362334132194519
FD001,W30_step1,h10,windows,randomavg,val,mae,30,8,22,0.7333333333333333,28.040693283081055
FD001,W30_step1,h10,windows,randomavg,val,rmse,30,8,22,0.7333333333333333,41.47221602649704
FD001,W30_step1,h10,windows,randomavg,val,r2,30,8,22,0.7333333333333333,0.650912344455719
FD001,W30_step1,h10,windows,randomavg,train,mae,30,9,21,0.7,21.57390022277832
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,9,21,0.7,32.12231149073511
FD001,W30_step1,h10,windows,randomavg,train,r2,30,9,21,0.7,0.7205817103385925
FD001,W30_step1,h10,windows,randomavg,val,mae,30,9,21,0.7,28.07671356201172
FD001,W30_step1,h10,windows,randomavg,val,rmse,30,9,21,0.7,41.37362069311571
FD001,W30_step1,h10,windows,randomavg,val,r2,30,9,21,0.7,0.6525702476501465
FD001,W30_step1,h10,windows,randomavg,train,mae,30,10,20,0.6666666666666666,21.317468643188477
FD001,W30_step1,h10,windows,randomavg,train,rmse,30,10,20,0.6666666666666666,31.49975488960936
FD001,W30_step1,h10,windows,randomavg,train,r2,30,10,20,0.6666666666666666,0.7313075065612793
